竺,dǔ,du,3,竹,lv2
迤,yǐ,yi,3,辶,lv2
迤,yí,yi,2,辶,lv2
佶,jí,ji,2,亻,lv2
佬,lǎo,lao,3,亻,lv2
佰,bǎi,bai,3,亻,lv2
侑,yòu,you,4,亻,lv2
侉,kuǎ,kua,3,亻,lv2
臾,yú,yu,2,臼,lv2
岱,dài,dai,4,山,lv2
侗,dòng,dong,4,亻,lv2
侗,tóng,tong,2,亻,lv2
侗,tǒng,tong,3,亻,lv2
侃,kǎn,kan,3,亻,lv2
侏,zhū,zhu,1,亻,lv2
侩,kuài,kuai,4,亻,lv2
佻,tiāo,tiao,1,亻,lv2
佾,yì,yi,4,亻,lv2
侪,chái,chai,2,亻,lv2
佼,jiǎo,jiao,3,亻,lv2
佯,yáng,yang,2,亻,lv2
侬,nóng,nong,2,亻,lv2
帛,bó,bo,2,巾,lv2
阜,fù,fu,4,阜,lv2
侔,móu,mou,2,亻,lv2
徂,cú,cu,2,彳,lv2
刽,guì,gui,4,刂,lv2
郄,qiè,qie,4,阝,lv2
郄,xì,xi,4,阝,lv2
怂,sǒng,song,3,心,lv2
籴,dí,di,2,米,lv2
瓮,wèng,weng,4,瓦,lv2
戗,qiāng,qiang,1,戈,lv2
戗,qiàng,qiang,4,戈,lv2
肼,jǐng,jing,3,月,lv2
䏝,chún,chun,2,月,lv2
䏝,zhuǎn,zhuan,3,月,lv2
肽,tài,tai,4,月,lv2
肱,gōng,gong,1,月,lv2
肫,zhūn,zhun,1,月,lv2
肫,chún,chun,2,月,lv2
剁,duò,duo,4,刂,lv2
迩,ěr,er,3,辶,lv2
郇,xún,xun,2,阝,lv2
郇,huán,huan,2,阝,lv2
狙,jū,ju,1,犭,lv2
狎,xiá,xia,2,犭,lv2
狍,páo,pao,2,犭,lv2
狒,fèi,fei,4,犭,lv2
咎,jiù,jiu,4,口,lv2
炙,zhì,zhi,4,火,lv2
枭,xiāo,xiao,1,木,lv2
饯,jiàn,jian,4,饣,lv2
饴,yí,yi,2,饣,lv2
冽,liè,lie,4,冫,lv2
冼,xiǎn,xian,3,冫,lv2
庖,páo,pao,2,广,lv2
疠,lì,li,4,疒,lv2
疝,shàn,shan,4,疒,lv2
疡,yáng,yang,2,疒,lv2
兖,yǎn,yan,3,亠,lv2
妾,qiè,qie,4,女,lv2
劾,hé,he,2,力,lv2
炜,wěi,wei,3,火,lv2
炖,dùn,dun,4,火,lv2
炘,xìn,xin,4,火,lv2
炝,qiàng,qiang,4,火,lv2
炔,quē,que,1,火,lv2
泔,gān,gan,1,氵,lv2
沭,shù,shu,4,氵,lv2
泷,lóng,long,2,氵,lv2
泷,shuāng,shuang,1,氵,lv2
泸,lú,lu,2,氵,lv2
泱,yāng,yang,1,氵,lv2
泅,qiú,qiu,2,氵,lv2
泗,sì,si,4,氵,lv2
泠,líng,ling,2,氵,lv2
泺,luò,luo,4,氵,lv2
泺,pō,po,1,氵,lv2
泖,mǎo,mao,3,氵,lv2
泫,xuàn,xuan,4,氵,lv2
泮,pàn,pan,4,氵,lv2
沱,tuó,tuo,2,氵,lv2
泯,mǐn,min,3,氵,lv2
泓,hóng,hong,2,氵,lv2
泾,jīng,jing,1,氵,lv2
怙,hù,hu,4,忄,lv2
怵,chù,chu,4,忄,lv2
怦,pēng,peng,1,忄,lv2
怛,dá,da,2,忄,lv2
怏,yàng,yang,4,忄,lv2
怍,zuò,zuo,4,忄,lv2
怍,zhà,zha,4,忄,lv2
㤘,zhòu,zhou,4,忄,lv2
㤘,chăo,chao,3,忄,lv2
怩,ní,ni,2,忄,lv2
怫,fú,fu,2,忄,lv2
怿,yì,yi,4,忄,lv2
宕,dàng,dang,4,宀,lv2
穹,qióng,qiong,2,穴,lv2
宓,mì,mi,4,宀,lv2
宓,fú,fu,2,宀,lv2
诓,kuāng,kuang,1,讠,lv2
诔,lěi,lei,3,讠,lv2
诖,guà,gua,4,讠,lv2
诘,jié,jie,2,讠,lv2
诘,jí,ji,2,讠,lv2
戾,lì,li,4,户,lv2
诙,huī,hui,1,讠,lv2
戽,hù,hu,4,户,lv2
郓,yùn,yun,4,阝,lv2
衩,chà,cha,4,衤,lv2
祆,xiān,xian,1,礻,lv2
祎,yī,yi,1,礻,lv2
祉,zhǐ,zhi,3,礻,lv2
祇,zhǐ,zhi,3,礻,lv2
祇,qí,qi,2,礻,lv2
诛,zhū,zhu,1,讠,lv2
诜,shēn,shen,1,讠,lv2
诟,gòu,gou,4,讠,lv2
诠,quán,quan,2,讠,lv2
诣,yì,yi,4,讠,lv2
诤,zhèng,zheng,4,讠,lv2
诧,chà,cha,4,讠,lv2
诨,hùn,hun,4,讠,lv2
诩,xǔ,xu,3,讠,lv2
戕,qiāng,qiang,1,戈,lv2
孢,bāo,bao,1,子,lv2
亟,jí,ji,2,二,lv2
亟,qì,qi,4,二,lv2
陔,gāi,gai,1,阝,lv2
妲,dá,da,2,女,lv2
妯,zhóu,zhou,2,女,lv2
姗,shān,shan,1,女,lv2
姗,shàn,shan,4,女,lv2
帑,tǎng,tang,3,巾,lv2
帑,nú,nu,2,巾,lv2
弩,nǔ,nu,3,弓,lv2
孥,nú,nu,2,子,lv2
驽,nú,nu,2,马,lv2
虱,shī,shi,1,虫,lv2
迦,jiā,jia,1,辶,lv2
迨,dài,dai,4,辶,lv2
绀,gàn,gan,4,纟,lv2
绁,xiè,xie,4,纟,lv2
绂,fú,fu,2,纟,lv2
驷,sì,si,4,马,lv2
驸,fù,fu,4,马,lv2
绉,zhòu,zhou,4,纟,lv2
绌,chù,chu,4,纟,lv2
驿,yì,yi,4,马,lv2
骀,tái,tai,2,马,lv2
甾,zāi,zai,1,田,lv2
甾,zī,zi,1,田,lv2
珏,jué,jue,2,王,lv2
珐,fà,fa,4,王,lv2
珂,kē,ke,1,王,lv2
珑,lóng,long,2,王,lv2
玳,dài,dai,4,王,lv2
珀,pò,po,4,王,lv2
顸,hān,han,1,页,lv2
珉,mín,min,2,王,lv2
珈,jiā,jia,1,王,lv2
拮,jié,jie,2,扌,lv2
拮,jiá,jia,2,扌,lv2
垭,yā,ya,1,土,lv2
挝,zhuā,zhua,1,扌,lv2
挝,wō,wo,1,扌,lv2
垣,yuán,yuan,2,土,lv2
挞,tà,ta,4,扌,lv2
垤,dié,die,2,土,lv2
赳,jiū,jiu,1,走,lv2
贲,bì,bi,4,贝,lv2
贲,bēn,ben,1,贝,lv2
垱,dàng,dang,4,土,lv2
垌,dòng,dong,4,土,lv2
垌,tóng,tong,2,土,lv2
郝,hǎo,hao,3,阝,lv2
垧,shǎng,shang,3,土,lv2
垓,gāi,gai,1,土,lv2
挦,xián,xian,2,扌,lv2
垠,yín,yin,2,土,lv2
茜,qiàn,qian,4,艹,lv2
茜,xī,xi,1,艹,lv2
荚,jiá,jia,2,艹,lv2
荑,yí,yi,2,艹,lv2
荑,tí,ti,2,艹,lv2
贳,shì,shi,4,贝,lv2
荜,bì,bi,4,艹,lv2
莒,jǔ,ju,3,艹,lv2
茼,tóng,tong,2,艹,lv2
茴,huí,hui,2,艹,lv2
茱,zhū,zhu,1,艹,lv2
莛,tíng,ting,2,艹,lv2
荞,qiáo,qiao,2,艹,lv2
茯,fú,fu,2,艹,lv2
荏,rěn,ren,3,艹,lv2
荇,xìng,xing,4,艹,lv2
荃,quán,quan,2,艹,lv2
荟,huì,hui,4,艹,lv2
荀,xún,xun,2,艹,lv2
茗,míng,ming,2,艹,lv2
荠,jì,ji,4,艹,lv2
荠,qí,qi,2,艹,lv2
茭,jiāo,jiao,1,艹,lv2
茨,cí,ci,2,艹,lv2
垩,è,e,4,土,lv2
荥,xíng,xing,2,艹,lv2
荥,yíng,ying,2,艹,lv2
荦,luò,luo,4,艹,lv2
荨,qián,qian,2,艹,lv2
荨,xún,xun,2,艹,lv2
荩,jìn,jin,4,艹,lv2
剋,kēi,kei,1,刂,lv2
剋,kè,ke,4,刂,lv2
荪,sūn,sun,1,艹,lv2
茹,rú,ru,2,艹,lv2
荬,mǎi,mai,3,艹,lv2
荮,zhòu,zhou,4,艹,lv2
柰,nài,nai,4,木,lv2
栉,zhì,zhi,4,木,lv2
柯,kē,ke,1,木,lv2
柘,zhè,zhe,4,木,lv2
栊,lóng,long,2,木,lv2
柩,jiù,jiu,4,木,lv2
枰,píng,ping,2,木,lv2
栌,lú,lu,2,木,lv2
柙,xiá,xia,2,木,lv2
枵,xiāo,xiao,1,木,lv2
柚,yòu,you,4,木,lv2
柚,yóu,you,2,木,lv2
枳,zhǐ,zhi,3,木,lv2
柞,zuò,zuo,4,木,lv2
柞,zhà,zha,4,木,lv2
柝,tuò,tuo,4,木,lv2
栀,zhī,zhi,1,木,lv2
柢,dǐ,di,3,木,lv2
柢,chí,chi,2,木,lv2
栎,lì,li,4,木,lv2
栎,yuè,yue,4,木,lv2
枸,jǔ,ju,3,木,lv2
枸,gǒu,gou,3,木,lv2
柈,pán,pan,2,木,lv2
柈,bàn,ban,4,木,lv2
柁,tuó,tuo,2,木,lv2
柁,duò,duo,4,木,lv2
枷,jiā,jia,1,木,lv2
柽,chēng,cheng,1,木,lv2
剌,là,la,4,刂,lv2
剌,lá,la,2,刂,lv2
酊,dīng,ding,1,酉,lv2
酊,dǐng,ding,3,酉,lv2
郦,lì,li,4,阝,lv2
郦,zhí,zhi,2,阝,lv2
甭,béng,beng,2,用,lv2
砗,chē,che,1,石,lv2
砘,dùn,dun,4,石,lv2
砒,pī,pi,1,石,lv2
斫,zhuó,zhuo,2,斤,lv2
砭,biān,bian,1,石,lv2
砜,fēng,feng,1,石,lv2
奎,kuí,kui,2,大,lv2
耷,dā,da,1,耳,lv2
虺,huǐ,hui,3,虫,lv2
虺,huī,hui,1,虫,lv2
殂,cú,cu,2,歹,lv2
殇,shāng,shang,1,歹,lv2
殄,tiǎn,tian,3,歹,lv2
殆,dài,dai,4,歹,lv2
轱,gū,gu,1,车,lv2
轲,kē,ke,1,车,lv2
轳,lú,lu,2,车,lv2
轶,yì,yi,4,车,lv2
轸,zhěn,zhen,3,车,lv2
虿,chài,chai,4,虫,lv2
毖,bì,bi,4,比,lv2
觇,chān,chan,1,见,lv2
尜,gá,ga,2,小,lv2
哐,kuāng,kuang,1,口,lv2
眄,miǎn,mian,3,目,lv2
眍,kōu,kou,1,目,lv2
𠳐,bāng,bang,1,口,lv2
郢,yǐng,ying,3,阝,lv2
眇,miǎo,miao,3,目,lv2
眊,mào,mao,4,目,lv2
眈,dān,dan,1,目,lv2
禺,yú,yu,2,田,lv2
禺,yù,yu,4,田,lv2
禺,ǒu,ou,3,田,lv2
哂,shěn,shen,3,口,lv2
咴,huī,hui,1,口,lv2
曷,hé,he,2,曰,lv2
昴,mǎo,mao,3,日,lv2
昱,yù,yu,4,日,lv2
昵,nì,ni,4,日,lv2
咦,yí,yi,2,口,lv2
哓,xiāo,xiao,1,口,lv2
哔,bì,bi,4,口,lv2
畎,quǎn,quan,3,田,lv2
毗,pí,pi,2,比,lv2
呲,zī,zi,1,口,lv2
呲,cī,ci,1,口,lv2
胄,zhòu,zhou,4,月,lv2
畋,tián,tian,2,田,lv2
畈,fàn,fan,4,田,lv2
虼,gè,ge,4,虫,lv2
虻,méng,meng,2,虫,lv2
盅,zhōng,zhong,1,皿,lv2
咣,guāng,guang,1,口,lv2
哕,yuě,yue,3,口,lv2
哕,huì,hui,4,口,lv2
剐,guǎ,gua,3,刂,lv2
郧,yún,yun,2,阝,lv2
咻,xiū,xiu,1,口,lv2
囿,yòu,you,4,囗,lv2
咿,yī,yi,1,口,lv2
哌,pài,pai,4,口,lv2
哙,kuài,kuai,4,口,lv2
哚,duǒ,duo,3,口,lv2
咯,kǎ,ka,3,口,lv2
咯,luò,luo,4,口,lv2
咯,lo,lo,0,口,lv2
咯,gē,ge,1,口,lv2
咩,miē,mie,1,口,lv2
咤,zhà,zha,4,口,lv2
哝,nóng,nong,2,口,lv2
哏,gén,gen,2,口,lv2
哏,hěn,hen,3,口,lv2
哞,mōu,mou,1,口,lv2
峙,zhì,zhi,4,山,lv2
峙,shì,shi,4,山,lv2
峣,yáo,yao,2,山,lv2
罘,fú,fu,2,罒,lv2
帧,zhēn,zhen,1,巾,lv2
峒,tóng,tong,2,山,lv2
峒,dòng,dong,4,山,lv2
峤,jiào,jiao,4,山,lv2
峤,qiáo,qiao,2,山,lv2
峋,xún,xun,2,山,lv2
峥,zhēng,zheng,1,山,lv2
贶,kuàng,kuang,4,贝,lv2
钚,bù,bu,4,钅,lv2
钛,tài,tai,4,钅,lv2
钡,bèi,bei,4,钅,lv2
钣,bǎn,ban,3,钅,lv2
钤,qián,qian,2,钅,lv2
钨,wū,wu,1,钅,lv2
钫,fāng,fang,1,钅,lv2
钯,bǎ,ba,3,钅,lv2
钯,pá,pa,2,钅,lv2
氡,dōng,dong,1,气,lv2
氟,fú,fu,2,气,lv2
牯,gǔ,gu,3,牜,lv2
郜,gào,gao,4,阝,lv2
秕,bǐ,bi,3,禾,lv2
秭,zǐ,zi,3,禾,lv2
竽,yú,yu,2,竹,lv2
笈,jí,ji,2,竹,lv2
笃,dǔ,du,3,竹,lv2
俦,chóu,chou,2,亻,lv2
俨,yǎn,yan,3,亻,lv2
俅,qiú,qiu,2,亻,lv2
俪,lì,li,4,亻,lv2
叟,sǒu,sou,3,又,lv2
垡,fá,fa,2,土,lv2
牮,jiàn,jian,4,牛,lv2
俣,yǔ,yu,3,亻,lv2
俚,lǐ,li,3,亻,lv2
皈,guī,gui,1,白,lv2
俑,yǒng,yong,3,亻,lv2
俟,sì,si,4,亻,lv2
俟,qí,qi,2,亻,lv2
逅,hòu,hou,4,辶,lv2
徇,xùn,xun,4,彳,lv2
徉,yáng,yang,2,彳,lv2
舢,shān,shan,1,舟,lv2
俞,yú,yu,2,人,lv2
俞,yù,yu,4,人,lv2
俞,shù,shu,4,人,lv2
郗,xī,xi,1,阝,lv2
俎,zǔ,zu,3,人,lv2
郤,xì,xi,4,阝,lv2
爰,yuán,yuan,2,爫,lv2
郛,fú,fu,2,阝,lv2
瓴,líng,ling,2,瓦,lv2
胨,dòng,dong,4,月,lv2
胪,lú,lu,2,月,lv2
胛,jiǎ,jia,3,月,lv2
胂,shèn,shen,4,月,lv2
胙,zuò,zuo,4,月,lv2
胍,guā,gua,1,月,lv2
胗,zhēn,zhen,1,月,lv2
胝,zhī,zhi,1,月,lv2
朐,qú,qu,2,月,lv2
朐,xù,xu,4,月,lv2
朐,chǔn,chun,3,月,lv2
胫,jìng,jing,4,月,lv2
鸨,bǎo,bao,3,鸟,lv2
匍,pú,pu,2,勹,lv2
狨,róng,rong,2,犭,lv2
狯,kuài,kuai,4,犭,lv2
飑,biāo,biao,1,风,lv2
狩,shòu,shou,4,犭,lv2
狲,sūn,sun,1,犭,lv2
訇,hōng,hong,1,言,lv2
逄,páng,pang,2,辶,lv2
昝,zǎn,zan,3,日,lv2
饷,xiǎng,xiang,3,饣,lv2
饸,hé,he,2,饣,lv2
饹,gē,ge,1,饣,lv2
饹,le,le,0,饣,lv2
胤,yìn,yin,4,月,lv2
孪,luán,luan,2,子,lv2
娈,luán,luan,2,女,lv2
弈,yì,yi,4,廾,lv2
奕,yì,yi,4,大,lv2
庥,xiū,xiu,1,广,lv2
疬,lì,li,4,疒,lv2
疣,yóu,you,2,疒,lv2
疥,jiè,jie,4,疒,lv2
疭,zòng,zong,4,疒,lv2
庠,xiáng,xiang,2,广,lv2
竑,hóng,hong,2,立,lv2
彦,yàn,yan,4,彡,lv2
飒,sà,sa,4,风,lv2
闼,tà,ta,4,门,lv2
闾,lǘ,lv,2,门,lv2
闿,kǎi,kai,3,门,lv2
阂,hé,he,2,门,lv2
羑,yǒu,you,3,八,lv2
迸,bèng,beng,4,辶,lv2
籼,xiān,xian,1,米,lv2
酋,qiú,qiu,2,酉,lv2
炳,bǐng,bing,3,火,lv2
炻,shí,shi,2,火,lv2
炽,chì,chi,4,火,lv2
炯,jiǒng,jiong,3,火,lv2
烀,hū,hu,1,火,lv2
炷,zhù,zhu,4,火,lv2
烃,tīng,ting,1,火,lv2
洱,ěr,er,3,氵,lv2
洹,huán,huan,2,氵,lv2
洧,wěi,wei,3,氵,lv2
洌,liè,lie,4,氵,lv2
浃,jiā,jia,1,氵,lv2
洇,yīn,yin,1,氵,lv2
洄,huí,hui,2,氵,lv2
洙,zhū,zhu,1,氵,lv2
涎,xián,xian,2,氵,lv2
洎,jì,ji,4,氵,lv2
洫,xù,xu,4,氵,lv2
浍,kuài,kuai,4,氵,lv2
浍,huì,hui,4,氵,lv2
洮,táo,tao,2,氵,lv2
洵,xún,xun,2,氵,lv2
浒,hǔ,hu,3,氵,lv2
浒,xǔ,xu,3,氵,lv2
浔,xún,xun,2,氵,lv2
浕,jìn,jin,4,氵,lv2
洳,rù,ru,4,氵,lv2
恸,tòng,tong,4,忄,lv2
恓,xī,xi,1,忄,lv2
恓,qī,qi,1,忄,lv2
恓,xù,xu,4,忄,lv2
恹,yān,yan,1,忄,lv2
恫,dòng,dong,4,忄,lv2
恺,kǎi,kai,3,忄,lv2
恻,cè,ce,4,忄,lv2
恂,xún,xun,2,忄,lv2
恪,kè,ke,4,忄,lv2
恽,yùn,yun,4,忄,lv2
宥,yòu,you,4,宀,lv2
扃,jiōng,jiong,1,户,lv2
衲,nà,na,4,衤,lv2
衽,rèn,ren,4,衤,lv2
衿,jīn,jin,1,衤,lv2
袂,mèi,mei,4,衤,lv2
祛,qū,qu,1,礻,lv2
祜,hù,hu,4,礻,lv2
祓,fú,fu,2,礻,lv2
祚,zuò,zuo,4,礻,lv2
诮,qiào,qiao,4,讠,lv2
祗,zhī,zhi,1,礻,lv2
祢,mí,mi,2,礻,lv2
诰,gào,gao,4,讠,lv2
诳,kuáng,kuang,2,讠,lv2
鸩,zhèn,zhen,4,鸟,lv2
昶,chǎng,chang,3,日,lv2
郡,jùn,jun,4,阝,lv2
咫,zhǐ,zhi,3,口,lv2
弭,mǐ,mi,3,弓,lv2
牁,kē,ke,1,爿,lv2
胥,xū,xu,1,月,lv2
陛,bì,bi,4,阝,lv2
陟,zhì,zhi,4,阝,lv2
娅,yà,ya,4,女,lv2
姮,héng,heng,2,女,lv2
娆,ráo,rao,2,女,lv2
娆,rǎo,rao,3,女,lv2
姝,shū,shu,1,女,lv2
姣,jiāo,jiao,1,女,lv2
姣,xiáo,xiao,2,女,lv2
姘,pīn,pin,1,女,lv2
姹,chà,cha,4,女,lv2
怼,duì,dui,4,心,lv2
羿,yì,yi,4,羽,lv2
炱,tái,tai,2,火,lv2
矜,jīn,jin,1,矛,lv2
矜,qín,qin,2,矛,lv2
矜,guān,guan,1,矛,lv2
绔,kù,ku,4,纟,lv2
骁,xiāo,xiao,1,马,lv2
骅,huá,hua,2,马,lv2
绗,háng,hang,2,纟,lv2
绛,jiàng,jiang,4,纟,lv2
骈,pián,pian,2,马,lv2
耖,chào,chao,4,耒,lv2
挈,qiè,qie,4,手,lv2
珥,ěr,er,3,王,lv2
珙,gǒng,gong,3,王,lv2
顼,xū,xu,1,页,lv2
珰,dāng,dang,1,王,lv2
珩,héng,heng,2,王,lv2
珧,yáo,yao,2,王,lv2
珣,xún,xun,2,王,lv2
珞,luò,luo,4,王,lv2
琤,chēng,cheng,1,王,lv2
珲,hún,hun,2,王,lv2
珲,huī,hui,1,王,lv2
敖,áo,ao,2,攵,lv2
恚,huì,hui,4,心,lv2
埔,pǔ,pu,3,土,lv2
埔,bù,bu,4,土,lv2
埕,chéng,cheng,2,土,lv2
埘,shí,shi,2,土,lv2
埙,xūn,xun,1,土,lv2
埚,guō,guo,1,土,lv2
挹,yì,yi,4,扌,lv2
耆,qí,qi,2,耂,lv2
耆,shì,shi,4,耂,lv2
耄,mào,mao,4,耂,lv2
埒,liè,lie,4,土,lv2
捋,luō,luo,1,扌,lv2
捋,lǚ,lv,3,扌,lv2
贽,zhì,zhi,4,贝,lv2
垸,yuàn,yuan,4,土,lv2
垸,huán,huan,2,土,lv2
捃,jùn,jun,4,扌,lv2
盍,hé,he,2,皿,lv2
盍,gài,gai,4,皿,lv2
荸,bí,bi,2,艹,lv2
莆,pú,pu,2,艹,lv2
莳,shì,shi,4,艹,lv2
莳,shí,shi,2,艹,lv2
莴,wō,wo,1,艹,lv2
莪,é,e,2,艹,lv2
莠,yǒu,you,3,艹,lv2
莓,méi,mei,2,艹,lv2
莜,yóu,you,2,艹,lv2
莅,lì,li,4,艹,lv2
荼,tú,tu,2,艹,lv2
莩,fú,fu,2,艹,lv2
莩,piǎo,piao,3,艹,lv2
荽,suī,sui,1,艹,lv2
莸,yóu,you,2,艹,lv2
荻,dí,di,2,艹,lv2
莘,shēn,shen,1,艹,lv2
莘,xīn,xin,1,艹,lv2
莎,suō,suo,1,艹,lv2
莎,shā,sha,1,艹,lv2
莞,guān,guan,1,艹,lv2
莞,guǎn,guan,3,艹,lv2
莞,wǎn,wan,3,艹,lv2
莨,làng,lang,4,艹,lv2
莨,liáng,liang,2,艹,lv2
鸪,gū,gu,1,鸟,lv2
莼,chún,chun,2,艹,lv2
栲,kǎo,kao,3,木,lv2
栳,lǎo,lao,3,木,lv2
郴,chēn,chen,1,阝,lv2
桓,huán,huan,2,木,lv2
桡,ráo,rao,2,木,lv2
桡,náo,nao,2,木,lv2
桎,zhì,zhi,4,木,lv2
桢,zhēn,zhen,1,木,lv2
桤,qī,qi,1,木,lv2
梃,tǐng,ting,3,木,lv2
梃,tìng,ting,4,木,lv2
栝,guā,gua,1,木,lv2
栝,tiǎn,tian,3,木,lv2
桕,jiù,jiu,4,木,lv2
桁,héng,heng,2,木,lv2
桁,háng,hang,2,木,lv2
桧,guì,gui,4,木,lv2
桧,huì,hui,4,木,lv2
桅,wéi,wei,2,木,lv2
栟,bēn,ben,1,木,lv2
栟,bīng,bing,1,木,lv2
桉,ān,an,1,木,lv2
栩,xǔ,xu,3,木,lv2
逑,qiú,qiu,2,辶,lv2
逋,bū,bu,1,辶,lv2
彧,yù,yu,4,彡,lv2
鬲,gé,ge,2,鬲,lv2
鬲,lì,li,4,鬲,lv2
豇,jiāng,jiang,1,豆,lv2
酐,gān,gan,1,酉,lv2
逦,lǐ,li,3,辶,lv2
厝,cuò,cuo,4,厂,lv2
孬,nāo,nao,1,子,lv2
砝,fǎ,fa,3,石,lv2
砹,ài,ai,4,石,lv2
砺,lì,li,4,石,lv2
砧,zhēn,zhen,1,石,lv2
砷,shēn,shen,1,石,lv2
砟,zhǎ,zha,3,石,lv2
砼,tóng,tong,2,石,lv2
砥,dǐ,di,3,石,lv2
砣,tuó,tuo,2,石,lv2
剞,jī,ji,1,刂,lv2
砻,lóng,long,2,石,lv2
轼,shì,shi,4,车,lv2
轾,zhì,zhi,4,车,lv2
辂,lù,lu,4,车,lv2
鸫,dōng,dong,1,鸟,lv2
趸,dǔn,dun,3,足,lv2
龀,chèn,chen,4,齿,lv2
鸬,lú,lu,2,鸟,lv2
虔,qián,qian,2,虍,lv2
逍,xiāo,xiao,1,辶,lv2
眬,lóng,long,2,目,lv2
唛,mài,mai,4,口,lv2
晟,shèng,sheng,4,日,lv2
晟,chéng,cheng,2,日,lv2
眩,xuàn,xuan,4,目,lv2
眙,yí,yi,2,目,lv2
眙,chì,chi,4,目,lv2
哧,chī,chi,1,口,lv2
哽,gěng,geng,3,口,lv2
唔,wù,wu,4,口,lv2
唔,wú,wu,2,口,lv2
唔,ńg,en,2,口,lv2
唔,ń,en,2,口,lv2
晁,cháo,chao,2,日,lv2
晏,yàn,yan,4,日,lv2
鸮,xiāo,xiao,1,鸟,lv2
趵,bào,bao,4,足,lv2
趵,bō,bo,1,足,lv2
趿,tā,ta,1,足,lv2
畛,zhěn,zhen,3,田,lv2
蚨,fú,fu,2,虫,lv2
蚜,yá,ya,2,虫,lv2
蚍,pí,pi,2,虫,lv2
蚋,ruì,rui,4,虫,lv2
蚬,xiǎn,xian,3,虫,lv2
蚝,háo,hao,2,虫,lv2
蚝,cì,ci,4,虫,lv2
蚧,jiè,jie,4,虫,lv2
唢,suǒ,suo,3,口,lv2
圄,yǔ,yu,3,囗,lv2
唣,zào,zao,4,口,lv2
唏,xī,xi,1,口,lv2
盎,àng,ang,4,皿,lv2
唑,zuò,zuo,4,口,lv2
崂,láo,lao,2,山,lv2
崃,lái,lai,2,山,lv2
罡,gāng,gang,1,罒,lv2
罟,gǔ,gu,3,罒,lv2
峪,yù,yu,4,山,lv2
觊,jì,ji,4,见,lv2
赅,gāi,gai,1,贝,lv2
钰,yù,yu,4,钅,lv2
钲,zhēng,zheng,1,钅,lv2
钲,zhèng,zheng,4,钅,lv2
钴,gǔ,gu,3,钅,lv2
钵,bō,bo,1,钅,lv2
钹,bó,bo,2,钅,lv2
钺,yuè,yue,4,钅,lv2
钽,tǎn,tan,3,钅,lv2
钼,mù,mu,4,钅,lv2
钿,diàn,dian,4,钅,lv2
钿,tián,tian,2,钅,lv2
铀,yóu,you,2,钅,lv2
铂,bó,bo,2,钅,lv2
铄,shuò,shuo,4,钅,lv2
铆,mǎo,mao,3,钅,lv2
铈,shì,shi,4,钅,lv2
铉,xuàn,xuan,4,钅,lv2
铊,tā,ta,1,钅,lv2
铊,tuó,tuo,2,钅,lv2
铋,bì,bi,4,钅,lv2
铌,ní,ni,2,钅,lv2
铍,pí,pi,2,钅,lv2
铍,pī,pi,1,钅,lv2
铎,duó,duo,2,钅,lv2
氩,yà,ya,4,气,lv2
氤,yīn,yin,1,气,lv2
氦,hài,hai,4,气,lv2
毪,mú,mu,2,毛,lv2
舐,shì,shi,4,舌,lv2
秣,mò,mo,4,禾,lv2
秫,shú,shu,2,禾,lv2
盉,hé,he,2,皿,lv2
笄,jī,ji,1,竹,lv2
笕,jiǎn,jian,3,见,lv2
笊,zhào,zhao,4,竹,lv2
笏,hù,hu,4,竹,lv2
笆,bā,ba,1,竹,lv2
俸,fèng,feng,4,亻,lv2
倩,qiàn,qian,4,亻,lv2
俵,biào,biao,4,亻,lv2
偌,ruò,ruo,4,亻,lv2
俳,pái,pai,2,亻,lv2
俶,chù,chu,4,亻,lv2
俶,tì,ti,4,亻,lv2
倬,zhuō,zhuo,1,亻,lv2
倏,shū,shu,1,亻,lv2
恁,nèn,nen,4,心,lv2
恁,nín,nin,2,心,lv2
倭,wō,wo,1,亻,lv2
倭,wēi,wei,1,亻,lv2
倪,ní,ni,2,亻,lv2
俾,bǐ,bi,3,亻,lv2
倜,tì,ti,4,亻,lv2
隼,sǔn,sun,3,隹,lv2
隽,jùn,jun,4,隹,lv2
隽,juàn,juan,4,隹,lv2
倌,guān,guan,1,亻,lv2
倥,kōng,kong,1,亻,lv2
倥,kǒng,kong,3,亻,lv2
臬,niè,nie,4,自,lv2
皋,gāo,gao,1,白,lv2
皋,háo,hao,2,白,lv2
郫,pí,pi,2,阝,lv2
倨,jù,ju,4,亻,lv2
衄,nǜ,nv,4,血,lv2
颀,qí,qi,2,页,lv2
徕,lài,lai,4,彳,lv2
徕,lái,lai,2,彳,lv2
舫,fǎng,fang,3,舟,lv2
釜,fǔ,fu,3,金,lv2
奚,xī,xi,1,大,lv2
衾,qīn,qin,1,衣,lv2
胯,kuà,kua,4,月,lv2
胱,guāng,guang,1,月,lv2
胴,dòng,dong,4,月,lv2
胭,yān,yan,1,月,lv2
脍,kuài,kuai,4,月,lv2
胼,pián,pian,2,月,lv2
朕,zhèn,zhen,4,月,lv2
脒,mǐ,mi,3,月,lv2
胺,àn,an,4,月,lv2
鸱,chī,chi,1,鸟,lv2
玺,xǐ,xi,3,玉,lv2
鸲,qú,qu,2,鸟,lv2
狷,juàn,juan,4,犭,lv2
猁,lì,li,4,犭,lv2
狳,yú,yu,2,犭,lv2
猃,xiǎn,xian,3,犭,lv2
